id	start	end	type	head	neclass	person	quote	gender	human	number	cluster	text
1890	7620	7620	pronoun	7620	-	1	O	fm	1	pl	873	Wij
1891	7624	7628	noun	7628	-	-	O	n	0	sg	1891	een onaanzienlijke en dubbelzinnige wijk
1892	7631	7635	noun	7632	-	-	O	n	0	pl	1892	Lange lijnen van donkere huizen
1893	7634	7635	noun	7635	-	-	O	n	0	pl	1893	donkere huizen
1894	7641	7644	noun	7642	-	-	O	n	0	sg	1894	den schijn der kroegen
1895	7643	7644	noun	7644	-	-	O	n	0	pl	1895	der kroegen
1896	7646	7646	pronoun	7646	-	-	O	n	0	pl	1895	die
1897	7649	7649	noun	7649	-	-	O	n	0	sg	1338	menigte
1898	7656	7661	noun	7656	-	-	O	n	0	pl	1898	lanen met villa's van twee verdiepingen
1899	7658	7661	noun	7658	-	-	O	n	0	pl	1899	villa's van twee verdiepingen
1900	7660	7661	noun	7661	-	-	O	n	0	pl	1900	twee verdiepingen
1901	7666	7670	noun	7668	-	-	O	n	0	sg	1901	een klein tuintje er voor
1902	7675	7679	noun	7676	-	-	O	n	0	pl	1902	onafzienbare rijen nieuw gebouwde rood-steenen
1903	7677	7679	noun	7679	-	-	O	-	-	sg	1903	nieuw gebouwde rood-steenen
1904	7686	7687	noun	7687	-	-	O	n	0	sg	1692	ons rijtuig
1905	7686	7686	pronoun	7686	-	1	O	fm	1	pl	873	ons
1906	7693	7695	noun	7695	-	-	O	n	0	sg	1906	een nieuw blok
1907	7699	7700	noun	7700	-	-	O	-	-	pl	1907	der anderen
1908	7705	7705	noun	7705	-	-	O	n	0	sg	87	dat
1909	7707	7707	pronoun	7707	-	1	O	fm	1	pl	873	wij
1910	7713	7714	noun	7714	-	-	O	fm	1	pl	1907	de anderen
1911	7717	7722	noun	7719	-	-	O	n	0	sg	1911	een enkel lichtje voor het keukenraam
1912	7721	7722	noun	7722	-	-	O	n	0	sg	1912	het keukenraam
1913	7725	7725	pronoun	7725	-	1	O	fm	1	pl	873	wij
1914	7729	7730	noun	7730	-	-	O	n	0	sg	871	de deur
1915	7734	7736	noun	7736	-	-	O	fm	1	sg	1915	een Hindoesch bediende
1916	7735	7735	name	7735	PER	-	O	fm	1	sg	1916	Hindoesch
1917	7740	7742	noun	7742	-	-	O	n	0	sg	1917	een gele turban
1918	7744	7746	noun	7746	-	-	O	m	1	sg	1918	witte wijde kleederen
1919	7748	7750	noun	7750	-	-	O	n	0	sg	1919	een gele sjerp
1920	7758	7760	noun	7760	-	-	O	n	0	sg	1920	deze Oostersche figuur
1921	7759	7759	name	7759	LOC	-	O	n	0	pl	1921	Oostersche
1922	7762	7762	pronoun	7762	-	-	O	n	0	sg	1920	die
1923	7767	7775	noun	7768	-	-	O	n	0	sg	1923	de gang van een woning van den derden rang
1924	7770	7775	noun	7771	-	-	O	n	0	sg	1924	een woning van den derden rang
1925	7773	7775	noun	7775	-	-	O	n	0	sg	1925	den derden rang
1926	7778	7779	name	7779	MISC	-	I	n	0	sg	1926	De Sahib
1927	7781	7781	pronoun	7781	-	2	I	fm	1	sg	53	u
1928	7785	7785	pronoun	7785	-	3	O	m	1	sg	1918	hij
1929	7790	7790	pronoun	7790	-	3	O	m	1	sg	1918	hij
1930	7791	7791	pronoun	7791	-	3	O	n	0	sg	1926	dit
1931	7796	7799	noun	7799	-	-	O	n	0	sg	694	een of andere kamer
1932	7800	7804	noun	7804	-	-	O	n	0	sg	1250	een schelle , pieperige stem
1933	7808	7809	noun	7809	-	-	I	n	0	sg	1933	hun den
1934	7808	7808	pronoun	7808	-	3	I	n	0	pl	1921	hun
1935	7813	7813	name	7813	ORG	-	I	n	0	both	1935	Khitmutgar
1936	7821	7821	pronoun	7821	-	3	I	fm	1	pl	1907	hen
1937	7824	7824	pronoun	7824	-	1	I	fm	1	sg	1937	mij
1938	7827	7828	noun	7828	-	-	O	n	0	sg	1938	VIERDE HOOFDSTUK
1939	7830	7835	noun	7831	-	-	O	n	0	sg	705	De geschiedenis van den kaalhoofdigen man
1940	7833	7835	name	7835	ORG	-	O	m	1	sg	104	den kaalhoofdigen man
1941	7837	7837	pronoun	7837	-	1	O	fm	1	pl	873	Wij
1942	7839	7840	noun	7840	-	-	O	n	0	sg	1942	den Indiaan
1943	7842	7844	noun	7844	-	-	O	n	0	sg	1943	een morsige gang
1944	7846	7846	pronoun	7846	-	1	O	fm	1	pl	873	wij
1945	7848	7849	noun	7849	-	-	O	n	0	sg	871	een deur
1946	7851	7851	noun	7851	-	-	O	n	0	sg	1946	rechterzijde
1947	7853	7853	pronoun	7853	-	-	O	n	0	sg	871	die
1948	7854	7854	pronoun	7854	-	3	O	m	1	sg	104	hij
1949	7857	7860	noun	7858	-	-	O	n	0	sg	1949	Een stroom geelachtig licht
1950	7859	7860	noun	7860	-	-	O	n	0	sg	1950	geelachtig licht
1951	7862	7862	pronoun	7862	-	1	O	fm	1	pl	873	ons
1952	7867	7871	noun	7868	-	-	O	n	0	sg	1952	het midden van dien schijn
1953	7870	7871	noun	7871	-	-	O	n	0	sg	1894	dien schijn
1954	7873	7880	noun	7875	-	-	O	m	1	sg	1954	een kleine man met een zeer groot hoofd
1955	7877	7880	noun	7880	-	-	O	n	0	sg	1955	een zeer groot hoofd
1956	7882	7882	pronoun	7882	-	3	O	n	0	sg	1955	dat
1957	7884	7890	noun	7885	-	-	O	n	0	sg	1957	een kring van rood , borstelig haar
1958	7887	7890	noun	7890	-	-	O	n	0	sg	1958	rood , borstelig haar
1959	7896	7899	noun	7899	-	-	O	n	0	sg	1959	een glimmend kale puntkruin
1960	7902	7902	pronoun	7902	-	3	O	m	1	sg	1954	Hij
1961	7904	7905	noun	7905	-	-	O	n	0	pl	435	zijne handen
1962	7904	7904	pronoun	7904	-	3	O	m	1	sg	1954	zijne
1963	7907	7911	noun	7908	-	-	O	-	-	pl	1963	zijne gelaatstrekken in voortdurende beweging
1964	7907	7907	pronoun	7907	-	3	O	m	1	sg	1954	zijne
1965	7910	7911	noun	7911	-	-	O	n	0	sg	1965	voortdurende beweging
1966	7928	7928	noun	7928	-	-	O	n	0	sg	1088	rust
1967	7930	7931	noun	7931	-	-	O	n	0	sg	1967	De Natuur
1968	7933	7933	pronoun	7933	-	3	O	m	1	sg	1954	hem
1969	7935	7936	noun	7936	-	-	O	n	0	sg	1969	een hanglip
1970	7941	7947	noun	7942	-	-	O	n	0	sg	1970	de rij zijner gele , onregelmatige tanden
1971	7943	7947	noun	7947	-	-	O	-	-	pl	1971	zijner gele , onregelmatige tanden
1972	7954	7954	pronoun	7954	-	3	O	m	1	sg	1954	hij
1973	7962	7963	noun	7963	-	-	O	n	0	sg	433	zijn hand
1974	7962	7962	pronoun	7962	-	3	O	m	1	sg	1954	zijn
1975	7965	7966	noun	7966	-	-	O	n	0	sg	1975	zijn onderkaak
1976	7965	7965	pronoun	7965	-	3	O	m	1	sg	1954	zijn
1977	7971	7973	noun	7973	-	-	O	m	1	sg	1977	zijne buitengewone kaalhoofdigheid
1978	7971	7971	pronoun	7971	-	3	O	m	1	sg	1954	zijne
1979	7976	7976	pronoun	7976	-	3	O	m	1	sg	1977	hij
1980	7984	7985	noun	7985	-	-	I	fm	1	sg	1980	Uw dienaar
1981	7984	7984	pronoun	7984	-	2	I	fm	1	both	1981	Uw
1982	7987	7988	name	7988	PER	-	I	n	0	sg	883	Miss Morstan
1983	7992	7992	pronoun	7992	-	3	O	m	1	sg	1977	hij
1984	7996	7996	noun	7996	-	-	O	m	1	sg	1703	toon
1985	7999	8000	noun	8000	-	-	I	fm	1	sg	1980	uw dienaar
1986	7999	7999	pronoun	7999	-	2	I	fm	1	both	1986	uw
1987	8002	8003	name	8003	PER	-	I	m	1	sg	1769	mijne heeren
1988	8002	8002	pronoun	8002	-	1	I	m	1	sg	1977	mijne
1989	8005	8005	pronoun	8005	-	1	I	fm	1	sg	1977	Ik
1990	8007	8007	pronoun	8007	-	2	I	fm	1	sg	1980	u
1991	8010	8012	noun	8012	-	-	I	n	0	sg	1991	mijn klein heiligdom
1992	8010	8010	pronoun	8010	-	1	I	fm	1	sg	1977	mijn
1993	8015	8017	noun	8017	-	-	I	n	0	sg	1993	Een kleine woning
1994	8023	8025	noun	8025	-	-	I	n	0	sg	1994	mijn eigen smaak
1995	8023	8023	pronoun	8023	-	1	I	fm	1	sg	1977	mijn
1996	8028	8036	noun	8030	-	-	I	n	0	sg	1996	Een soort oase in deze beklagenswaardige wildernis van Zuidelijk-Londen
1997	8032	8036	noun	8034	-	-	I	n	0	sg	1997	deze beklagenswaardige wildernis van Zuidelijk-Londen
1998	8036	8036	name	8036	LOC	-	I	n	0	both	1998	Zuidelijk-Londen
1999	8039	8039	pronoun	8039	-	1	O	fm	1	pl	873	Wij
2000	8044	8052	noun	8045	-	-	O	n	0	sg	2000	het uiterlijk van het vertrek waarbinnen hij ons uitnoodigde
2001	8047	8048	noun	8048	-	-	O	n	0	sg	898	het vertrek
2002	8050	8050	pronoun	8050	-	3	O	m	1	sg	1977	hij
2003	8051	8052	noun	8052	-	-	O	n	0	sg	2003	ons uitnoodigde
2004	8051	8051	pronoun	8051	-	1	O	fm	1	pl	873	ons
2005	8057	8058	noun	8058	-	-	O	f	1	sg	2005	dit onaanzienlijke
2006	8059	8065	noun	8059	-	-	O	n	0	sg	2006	huis als een diamant van het zuiverst
2007	8061	8065	noun	8062	-	-	O	n	0	sg	2007	een diamant van het zuiverst
2008	8066	8066	noun	8066	-	-	O	n	0	sg	2008	water
2009	8068	8068	noun	8068	-	-	O	n	0	sg	2009	koper
2010	8071	8075	noun	8075	-	-	O	n	0	pl	2010	De rijkste en kostbaarste gordijnen
2011	8077	8077	noun	8077	-	-	O	n	0	pl	2011	tapijten
2012	8079	8080	noun	8080	-	-	O	n	0	pl	2012	de wanden
2013	8089	8089	noun	8089	-	-	O	n	0	sg	1813	plaats
2014	8093	8097	noun	8097	-	-	O	n	0	sg	2014	een schilderstuk of Oostersche vaas
2015	8094	8096	name	8096	MISC	-	O	n	0	both	1921	schilderstuk of Oostersche
2016	8099	8100	noun	8100	-	-	O	n	0	sg	2016	Het vloerkleed
2017	8110	8112	noun	8111	-	-	O	n	0	sg	2017	de voet erin
2018	8116	8118	noun	8118	-	-	O	n	0	sg	2018	een donzen bed
2019	8120	8122	name	8122	PER	-	O	n	0	pl	2019	Twee groote tijgerhuiden
2020	8125	8130	noun	8130	-	-	O	n	0	sg	2020	een op een standaard staande hookah
2021	8127	8128	noun	8128	-	-	O	n	0	sg	2021	een standaard
2022	8132	8133	name	8133	MISC	-	O	n	0	both	2022	Oostersche tabakspijp
2023	8136	8137	noun	8137	-	-	O	n	0	sg	2023	het geheel
2024	8138	8142	noun	8139	-	-	O	n	0	sg	52	het voorkomen van Oostersche weelde
2025	8141	8142	noun	8142	-	-	O	n	0	sg	2025	Oostersche weelde
2026	8141	8141	name	8141	LOC	-	O	n	0	both	1921	Oostersche
2027	8144	8145	noun	8145	-	-	O	n	0	sg	2027	Een lamp
2028	8148	8153	noun	8149	-	-	O	n	0	sg	2028	den vorm van een zilveren duif
2029	8151	8153	noun	8153	-	-	O	n	0	sg	2029	een zilveren duif
2030	8157	8166	noun	8161	-	-	O	n	0	sg	2030	een zeer dunne vergulde ketting in het midden der kamer
2031	8163	8166	noun	8164	-	-	O	n	0	sg	1952	het midden der kamer
2032	8165	8166	noun	8166	-	-	O	n	0	sg	694	der kamer
2033	8169	8169	pronoun	8169	-	3	O	f	1	sg	2005	zij
2034	8172	8172	pronoun	8172	-	3	O	f	1	sg	2005	zij
2035	8173	8177	noun	8174	-	-	O	n	0	sg	2035	de lucht met een zachten
2036	8182	8184	name	8184	PER	-	I	m	1	sg	883	Mr. Thaddeus Sholto
2037	8188	8190	noun	8190	-	-	O	m	1	sg	1954	de kleine man
2038	8200	8201	noun	8201	-	-	I	n	0	sg	200	mijn naam
2039	8200	8200	pronoun	8200	-	1	I	m	1	sg	1954	mijn
2040	8203	8203	pronoun	8203	-	2	I	m	1	sg	883	Gij
2041	8206	8207	name	8207	PER	-	I	-	-	sg	883	Miss Morstan
2042	8210	8211	noun	8211	-	-	I	m	1	sg	1769	deze heeren
2043	8217	8219	name	8219	PER	-	I	m	1	sg	3	Mr. Sherlock Holmes
2044	8222	8224	name	8224	PER	-	I	m	1	sg	104	deze Dr. Watson
2045	8228	8229	noun	8229	-	-	I	fm	1	sg	720	Een dokter
2046	8235	8235	pronoun	8235	-	3	O	m	1	sg	1769	hij
2047	8240	8240	pronoun	8240	-	2	I	fm	1	sg	720	gij
2048	8241	8242	noun	8242	-	-	I	n	0	sg	2048	uw stethoscoop
2049	8241	8241	pronoun	8241	-	2	I	fm	1	both	2049	uw
2050	8244	8244	pronoun	8244	-	2	I	fm	1	sg	720	u
2051	8247	8247	pronoun	8247	-	1	I	m	1	sg	1769	ik
2052	8248	8248	pronoun	8248	-	2	I	fm	1	sg	720	u
2053	8254	8254	pronoun	8254	-	2	I	fm	1	sg	720	gij
2054	8260	8260	pronoun	8260	-	1	I	fm	1	sg	1769	Ik
2055	8265	8266	noun	8266	-	-	I	n	0	sg	2055	mijn hart-klep
2056	8265	8265	pronoun	8265	-	1	I	fm	1	sg	1769	mijn
2057	8269	8269	pronoun	8269	-	2	I	fm	1	sg	720	gij
2058	8270	8271	noun	8271	-	-	I	n	0	sg	2058	de goedheid
2059	8276	8276	pronoun	8276	-	1	I	fm	1	sg	1769	Ik
2060	8284	8285	noun	8285	-	-	I	n	0	sg	2060	de hart-ader
2061	8290	8291	noun	8291	-	-	I	n	0	sg	2061	de klep
2062	8293	8293	pronoun	8293	-	1	I	fm	1	sg	1769	ik
2063	8294	8295	noun	8295	-	-	I	n	0	sg	581	uw oordeel
2064	8294	8294	pronoun	8294	-	2	I	fm	1	both	2064	uw
2065	8301	8301	pronoun	8301	-	1	O	fm	1	sg	33	Ik
2066	8304	8305	noun	8305	-	-	O	n	0	sg	2066	zijn hart
2067	8304	8304	pronoun	8304	-	3	O	n	0	sg	581	zijn
2068	8315	8315	pronoun	8315	-	3	O	m	1	sg	1769	hij
2069	8316	8316	pronoun	8316	-	3	O	m	1	sg	1769	zich
2070	8317	8319	noun	8319	-	-	O	fn	-	pl	2070	in een angstigen
2071	8324	8324	pronoun	8324	-	3	O	m	1	sg	1769	hij
2072	8327	8329	noun	8329	-	-	O	n	0	sg	2072	zijn gansche lichaam
2073	8327	8327	pronoun	8327	-	3	O	m	1	sg	1769	zijn
2074	8340	8340	pronoun	8340	-	1	O	fm	1	sg	33	ik
2075	8343	8343	pronoun	8343	-	2	I	m	1	sg	1769	gij
2076	8347	8347	pronoun	8347	-	2	I	fm	1	sg	1769	u
2077	8354	8354	pronoun	8354	-	2	I	fm	1	sg	33	Gij
2078	8356	8357	noun	8357	-	-	I	f	1	sg	2078	mijne angstigheid
2079	8356	8356	pronoun	8356	-	1	I	m	1	sg	1769	mijne
2080	8360	8361	name	8361	PER	-	I	n	0	sg	883	Miss Morstan
2081	8365	8365	pronoun	8365	-	3	O	m	1	sg	1769	hij
2082	8369	8369	pronoun	8369	-	1	I	m	1	sg	1769	ik
2083	8377	8378	noun	8378	-	-	I	n	0	sg	2083	een hartader-breuk
2084	8380	8380	pronoun	8380	-	1	I	fm	1	sg	1769	Ik
2085	8393	8394	noun	8394	-	-	I	m	1	sg	300	uw vader
2086	8393	8393	pronoun	8393	-	2	I	fm	1	both	2086	uw
2087	8397	8398	noun	8398	-	-	I	n	0	sg	2066	zijn hart
2088	8397	8397	pronoun	8397	-	3	I	m	1	sg	300	zijn
2089	8402	8403	name	8403	PER	-	I	n	0	sg	883	Miss Morstan
2090	8407	8407	pronoun	8407	-	3	I	m	1	sg	300	hij
2091	8415	8415	pronoun	8415	-	1	O	fm	1	sg	33	Ik
2092	8417	8418	noun	8418	-	-	O	m	1	sg	104	den man
2093	8421	8422	noun	8422	-	-	O	n	0	sg	87	het gelaat
2094	8427	8427	noun	8427	-	-	O	n	0	sg	2094	zoozeer
2095	8429	8429	pronoun	8429	-	1	O	fm	1	sg	33	mij
2096	8430	8432	noun	8432	-	-	O	n	0	sg	2096	deze onhandige opmerking
2097	8434	8435	name	8435	PER	-	O	n	0	sg	883	Miss Morstan
2098	8437	8437	pronoun	8437	-	3	O	n	0	sg	883	zich
2099	8438	8438	noun	8438	-	-	O	m	1	sg	2099	neder
2100	8440	8441	noun	8441	-	-	O	n	0	sg	87	haar gelaat
2101	8440	8440	pronoun	8440	-	3	O	n	0	sg	883	haar
2102	8446	8447	noun	8447	-	-	O	n	0	pl	2102	hare lippen
2103	8446	8446	pronoun	8446	-	3	O	fn	-	pl	2070	hare
2104	8451	8451	pronoun	8451	-	1	I	f	1	sg	2078	Ik
2105	8454	8455	noun	8455	-	-	I	n	0	sg	625	mijn hart
2106	8454	8454	pronoun	8454	-	1	I	fm	1	sg	2078	mijn
2107	8457	8457	pronoun	8457	-	3	I	m	1	sg	2099	hij
2108	8463	8463	pronoun	8463	-	3	O	f	1	sg	2078	zij
2109	8466	8466	pronoun	8466	-	1	I	m	1	sg	2099	Ik
2110	8468	8468	pronoun	8468	-	2	I	fm	1	sg	2110	u
2111	8476	8476	pronoun	8476	-	3	O	m	1	sg	2099	hij
2112	8482	8482	pronoun	8482	-	1	I	m	1	sg	2099	ik
2113	8486	8488	name	8488	PER	-	I	m	1	sg	2113	mijn broeder Bartholomeus
2114	8486	8486	pronoun	8486	-	1	I	fm	1	sg	2099	mijn
2115	8493	8493	pronoun	8493	-	1	I	fm	1	sg	2099	Ik
2116	8498	8498	pronoun	8498	-	2	I	fm	1	sg	2116	gij
2117	8499	8499	noun	8499	-	-	I	m	1	pl	2117	vrienden
2118	8501	8501	pronoun	8501	-	2	I	fm	1	sg	2116	u
2119	8510	8510	pronoun	8510	-	2	I	fm	1	sg	2116	u
2120	8515	8515	noun	8515	-	-	I	fm	1	pl	2120	getuigen
2121	8518	8518	pronoun	8518	-	1	I	fm	1	sg	2099	ik
2122	8527	8527	pronoun	8527	-	1	I	fm	1	pl	2122	Wij
2123	8530	8530	pronoun	8530	-	1	I	fm	1	pl	2122	ons
2124	8532	8533	name	8533	PER	-	I	m	1	sg	2113	broeder Bartholomeus
2125	8541	8541	pronoun	8541	-	1	I	fm	1	pl	2122	ons
2126	8544	8544	noun	8544	-	-	I	-	-	sg	1069	politie
2127	8546	8547	noun	8547	-	-	I	fm	1	pl	2127	andere ambtenaren
2128	8551	8551	pronoun	8551	-	1	I	fm	1	pl	2122	Wij
2129	8559	8562	noun	8560	-	-	I	-	-	sg	2129	eenige tusschenkomst van anderen
2130	8566	8567	name	8567	PER	-	I	m	1	sg	2113	broeder Bartholomeus
2131	8571	8571	noun	8571	-	-	I	n	0	sg	2131	publiciteit
2132	8574	8574	pronoun	8574	-	3	O	m	1	sg	2113	Hij
2133	8576	8576	pronoun	8576	-	3	O	m	1	sg	2113	zich
2134	8584	8584	pronoun	8584	-	1	O	fm	1	pl	873	ons
2135	8588	8594	noun	8594	-	-	O	n	0	sg	2135	zijn doffe , waterige , blauwe oogen
2136	8588	8588	pronoun	8588	-	3	O	m	1	sg	2113	zijn
2137	8598	8598	pronoun	8598	-	1	I	m	1	sg	3	mij
2138	8603	8603	name	8603	PER	-	O	m	1	sg	3	Holmes
2139	8606	8606	pronoun	8606	-	1	I	m	1	sg	3	ik
2140	8610	8610	pronoun	8610	-	2	I	fm	1	sg	2140	gij
2141	8616	8616	pronoun	8616	-	1	I	fm	1	sg	3	mij
2142	8620	8620	pronoun	8620	-	1	O	fm	1	sg	33	Ik
2143	8622	8627	noun	8623	-	-	O	n	0	sg	2143	mijn hoofd ten teeken van instemming
2144	8622	8622	pronoun	8622	-	1	O	fm	1	sg	33	mijn
2145	8625	8627	noun	8625	-	-	O	m	1	sg	2145	teeken van instemming
2146	8627	8627	noun	8627	-	-	O	n	0	sg	2146	instemming
2147	8640	8640	pronoun	8640	-	3	O	m	1	sg	2145	hij
2148	8644	8644	pronoun	8644	-	1	I	m	1	sg	2145	ik
2149	8645	8645	pronoun	8645	-	2	I	fm	1	sg	2149	u
2150	8646	8648	name	8648	MISC	-	I	n	0	sg	2150	een glas Chianti
2151	8651	8652	name	8652	PER	-	I	n	0	sg	883	Miss Morstan
2152	8655	8655	name	8655	PER	-	I	fm	1	sg	2152	Tokayer
2153	8657	8658	noun	8658	-	-	I	n	0	pl	2153	Andere wijnen
2154	8660	8660	pronoun	8660	-	1	I	fm	1	sg	2145	ik
2155	8667	8667	pronoun	8667	-	1	I	fm	1	sg	2145	ik
2156	8668	8669	noun	8669	-	-	I	n	0	sg	4	een flesch
2157	8677	8677	pronoun	8677	-	1	I	fm	1	sg	2145	ik
2158	8680	8680	pronoun	8680	-	2	I	fm	1	sg	2149	gij
2159	8686	8686	noun	8686	-	-	I	m	1	sg	2159	tabaks-rook
2160	8691	8696	noun	8693	-	-	I	n	0	sg	2160	den balsamieken geur van Oostersche tobacco
2161	8691	8692	name	8692	MISC	-	I	n	0	both	2161	den balsamieken
2162	8695	8696	name	8696	ORG	-	I	n	0	both	2162	Oostersche tobacco
2163	8698	8698	pronoun	8698	-	1	I	fm	1	sg	2145	Ik
2164	8706	8707	noun	8707	-	-	I	n	0	sg	2164	mijne hookah
2165	8706	8706	pronoun	8706	-	1	I	fm	1	sg	2145	mijne
2166	8708	8710	noun	8710	-	-	I	n	0	sg	2164	een onschatbaar geneesmiddel
2167	8713	8713	pronoun	8713	-	3	O	m	1	sg	2159	Hij
2168	8715	8716	noun	8716	-	-	O	n	0	sg	2168	een mondstuk
2169	8718	8720	noun	8720	-	-	O	-	-	sg	2169	den grooten bol
2170	8718	8719	name	8719	MISC	-	O	n	0	both	2170	den grooten
2171	8723	8724	noun	8724	-	-	O	-	-	sg	2171	de rook
2172	8728	8729	noun	8729	-	-	O	n	0	sg	2172	het rozenwater
2173	8731	8731	pronoun	8731	-	1	O	fm	1	pl	873	Wij
2174	8734	8738	noun	8738	-	-	O	n	0	pl	2174	ons drieën in een halven
2175	8734	8734	pronoun	8734	-	1	O	fm	1	pl	873	ons
2176	8741	8745	noun	8742	-	-	O	n	0	pl	2176	onze kinnen in de handen
2177	8741	8741	pronoun	8741	-	1	O	fm	1	pl	873	onze
2178	8744	8745	noun	8745	-	-	O	n	0	pl	435	de handen
2179	8749	8762	noun	8753	-	-	O	m	1	sg	2179	de vreemdsoortige , dwergachtige snaak met zijn groot , glimmend hoofd in het midden
2180	8755	8762	noun	8759	-	-	O	n	0	sg	2180	zijn groot , glimmend hoofd in het midden
2181	8755	8755	pronoun	8755	-	3	O	m	1	sg	2179	zijn
2182	8761	8762	noun	8762	-	-	O	n	0	sg	1952	het midden
2183	8769	8769	pronoun	8769	-	1	I	m	1	sg	2179	ik
2184	8772	8773	noun	8773	-	-	I	n	0	sg	2184	het besluit
2185	8776	8776	pronoun	8776	-	2	I	fm	1	sg	2185	u
2186	8777	8778	noun	8778	-	-	I	-	-	sg	2186	deze mededeeling
2187	8784	8784	pronoun	8784	-	3	O	m	1	sg	2179	hij
2188	8788	8788	pronoun	8788	-	1	I	m	1	sg	2179	ik
2189	8790	8791	noun	8791	-	-	I	n	0	sg	1161	mijn adres
2190	8790	8790	pronoun	8790	-	1	I	fm	1	sg	2179	mijn
2191	8795	8795	pronoun	8795	-	1	I	fm	1	sg	2179	ik
2192	8799	8799	pronoun	8799	-	2	I	-	-	sg	883	gij
2193	8800	8801	noun	8801	-	-	I	n	0	sg	2193	mijn verzoek
2194	8800	8800	pronoun	8800	-	1	I	fm	1	sg	2179	mijn
2195	8806	8807	noun	8807	-	-	I	n	0	sg	2195	vreemd volk
2196	8809	8809	pronoun	8809	-	2	I	fm	1	sg	883	u
2197	8813	8813	name	8813	LOC	-	I	n	0	both	2197	Deswege
2198	8815	8815	pronoun	8815	-	1	I	fm	1	sg	2179	ik
2199	8816	8817	noun	8817	-	-	I	-	-	sg	2199	de vrijheid
2200	8818	8819	noun	8819	-	-	I	n	0	sg	191	de zaak
2201	8825	8827	name	8827	PER	-	I	n	0	sg	947	mijn bediende Williams
2202	8825	8825	pronoun	8825	-	1	I	fm	1	sg	2179	mijn
2203	8828	8828	pronoun	8828	-	2	I	fm	1	sg	883	u
2204	8834	8834	pronoun	8834	-	1	I	fm	1	sg	2179	Ik
2205	8836	8841	noun	8838	-	-	I	n	0	sg	2205	het volste vertrouwen in zijne discretie
2206	8840	8841	noun	8841	-	-	I	m	1	sg	2206	zijne discretie
2207	8840	8840	pronoun	8840	-	3	I	n	0	sg	2205	zijne
2208	8844	8844	pronoun	8844	-	3	I	m	1	sg	2206	hij
2209	8847	8847	noun	8847	-	-	I	n	-	pl	2209	last
2210	8851	8851	pronoun	8851	-	3	I	m	1	sg	2206	hij
2211	8863	8863	pronoun	8863	-	2	I	fm	1	sg	883	Gij
2212	8865	8866	noun	8866	-	-	I	n	0	pl	2212	deze voorzorgsmaatregelen
2213	8872	8872	pronoun	8872	-	1	I	m	1	sg	2179	ik
2214	8874	8875	noun	8875	-	-	I	n	0	sg	137	een eenigszins
2215	8876	8877	noun	8877	-	-	I	m	1	sg	2179	achterdochtig man
2216	8880	8880	pronoun	8880	-	1	I	m	1	sg	2179	ik
2217	8887	8887	noun	8887	-	-	I	n	0	sg	1994	smaak
2218	8893	8893	pronoun	8893	-	3	I	n	0	sg	2218	dat
2219	8899	8900	noun	8900	-	-	I	-	-	sg	2219	de aesthetica
2220	8902	8903	noun	8903	-	-	I	m	1	sg	2220	een politieman
2221	8905	8905	pronoun	8905	-	1	I	m	1	sg	2179	Ik
2222	8909	8916	noun	8909	-	-	I	n	0	sg	2222	afkeer van alle vormen van het ruwe materialisme
2223	8914	8916	noun	8916	-	-	I	n	0	sg	2223	het ruwe materialisme
2224	8918	8918	pronoun	8918	-	1	I	m	1	sg	2179	Ik
2225	8926	8928	noun	8928	-	-	I	n	0	sg	2225	de ruwe menigte
2226	8930	8930	pronoun	8930	-	1	I	m	1	sg	2179	Ik
2227	8934	8934	pronoun	8934	-	2	I	fm	1	sg	883	gij
2228	8938	8939	noun	8939	-	-	I	n	0	sg	137	een eenigszins
2229	8940	8941	noun	8941	-	-	I	n	0	sg	2229	elegante atmosfeer
2230	8943	8943	pronoun	8943	-	1	I	m	1	sg	2179	Ik
2231	8945	8945	pronoun	8945	-	1	I	m	1	sg	2179	mij
2232	8946	8949	noun	8947	-	-	I	fm	1	sg	2232	een beschermer der kunst
2233	8948	8949	noun	8949	-	-	I	n	0	sg	311	der kunst
2234	8956	8957	noun	8957	-	-	I	n	0	sg	2234	mijn zwak
2235	8956	8956	pronoun	8956	-	1	I	m	1	sg	2179	mijn
2236	8959	8960	noun	8960	-	-	I	n	0	sg	2236	Dit landschap
2237	8962	8964	name	8964	PER	-	I	n	0	sg	2236	een zeldzaam Corot
2238	8968	8969	noun	8969	-	-	I	fm	1	sg	2238	een kenner
2239	8971	8971	noun	8971	-	-	I	-	-	sg	18	eenigen
2240	8972	8972	noun	8972	-	-	I	n	0	sg	2240	twijfel
2241	8976	8978	name	8978	MISC	-	I	f	1	pl	2241	deze Salvator Rosa
2242	8982	8982	pronoun	8982	-	3	I	n	0	sg	2236	dit
2243	8984	8985	name	8985	PER	-	I	fm	1	sg	2243	deze Bouguereau
2244	8987	8988	noun	8988	-	-	I	n	0	sg	213	het geval
2245	8991	8991	pronoun	8991	-	1	I	m	1	sg	2179	Ik
2246	8995	8998	noun	8998	-	-	I	n	0	sg	2246	de moderne Fransche school
2247	8997	8997	name	8997	PER	-	I	fm	1	sg	2247	Fransche
2248	9002	9002	pronoun	9002	-	2	I	m	1	sg	883	Gij
2249	9004	9004	pronoun	9004	-	1	I	fm	1	sg	883	mij
